reviewerID,asin,overall,reviews,sentiment,year,month,day,helpful_rate,polarity,review_len,word_count
A1RPTVW5VEOSI,B00HFRXACG,4.0,ive using daddario xl nickel wounds pbass long time lot tone seem last long time theyre not expensive strings feel nickel wounds but lot brighter get lots overtones high end choice gauges little different regular xls instead e e thats enough give slightly solid low end metal dig retaining low tension g im oldschool player prefer nickel mellower sound but if youre funk modern sounds may feel bright ss sound if great stringvery bright,Positive, 2014,05,26,1.0,0.18458333333333332,436,74
AWCJ12KBO5VII,B00HFRXACG,5.0,installed fender jazz bass active electronics stringing tuning immediately noticed really sharp sounded play finger style really added clear definition note played sounded great down fret board really noticed difference recording working new batch songs bass songs recordings made strings noticeably superior ones made except songs acoustic bass will going back recording bass parts songs made installed strings dont play slap pick bass cant say well work styles but purpose come highly recommendedfine strings,Positive, 2014,06,17,1.0,0.07077967171717171,510,74
A29B4PAIOL7HYG,B00HFRXACG,5.0,admit front im terrible bass player play guitar keep bass music room times friend jam dabble bass but im not proficient said really appreciate difference strings make sound playability durability strings sound better feel great play long periods time good things bass havent real long time but time ive remain consistent show absolutely no sound metal degradation time theyve fender mim jazz bass need another set ill buy thesegreat strings,Positive, 2014,06,11,1.0,0.039705882352941195,440,70
A27L5L6I7OSV5B,B00HFRXACG,5.0,bright stringsi play pick mostly stay realm rock n roll no comments slapping popping claims packaging makes but plenty great rock tones found heck crank amp dig pick would great strings motorhead covers youre planning playing good bright steel tone not anywhere near harsh fingertips frets rotosounds theyre jackson not bad stringgreat price,Positive, 2014,07,21,0.0,0.49444444444444435,341,53
ABC68JUCPTVOE,B00IZCSW3M,5.0,likes pretty smooth minimal fret noise squeak compared bright strong mids seem stay tune well havent change tuning settled inwill update review experience play strings next weekgreat strings,Positive, 2014,06,19,0.0,0.28055555555555556,190,28
AV8MDYLHHTUOY,B00IZCSW3M,4.0,daughter learning play string set strat giving literal paini put set daddario strings backup guitar tuned usually ive issues bringing brands strings pitch but daddarios seemed much better job nearly always stress higher pitch strings bit bringing final pitch stabilized quickly wound strings also seem quite stable frequently takes couple days strings settle but ive seen no issues daddariosi usually use thicker strings guitars get fatter tone but impressed sound spite much thinner usually likemy daughter also happy since theyre not quite tough fingersvery nice extra light strings,Positive, 2014,05,15,1.0,0.2084967320261438,584,88
A146H4KN4LFR60,B00IZCSW3M,5.0,put gl electric sound great play great keeping tune none broken yet but dont usually break strings play home pleasure recording not hitting clubs blues blues slide rock metali use daddario strings lot try others but always come back will probably go strings electric guitar really like themhammer bend thrash,Positive, 2014,05,25,1.0,0.22142857142857145,308,50
ABKNRVFFLEA3M,B00IZCSW3M,4.0,usually dont use anything lighter think tone starts get thin highs lows already tried gauge size offered via vine program thought heck guitar believe tension always high tried instrument seem help string tension issue low end sounds year old ears quite comparable however think still thinning high end but thats subjective gave rating realistically would give id could if youre gauge strings recommend but ill stick good strings tone starts thin,Positive, 2014,05,9,1.0,-0.04777777777777778,445,71
A14JBDSWKPKTZA,B00IZCSW3M,5.0,preferred ernie ball extra lights nickel string smooth depth tone preference nyxls brighter tone good playing ease stay tune better making new string changes if mahogany body guitar les paul junior specials added top end would make nice match if like brighter tone guitar appliesthese not coated strings lot strings price range pertaining output firm believer although notice difference quite readily certain types stings output but plug amp volume knob difference disappearsthese stay tune better usual ernie balls nickels first put nickel takes day stretch tension proper pitch tension adjust better first day use nickels set may not notice much difference find lightly sanding nut grit paper using big bens nut sauce contact points string keeping guitar tune nyxls one added benefiti would say if looking brighter tone better tuning stability ones tell wall wall star reviews one havestay tune better top end brightness,Positive, 2014,06,15,0.0,0.29526901669758815,922,144
A2VAD79S4A06DD,B00IZCSW3M,5.0,normally get elixir strings but sounded good pass indeed high tech strings features including break resistance improved tuning stability plus feel sound good grab pack get jamming youll definitely want check outgreat strings give spin,Positive, 2014,05,15,1.0,0.35166666666666674,234,35
A2FY8306QHI5LE,B00IZCSW3M,4.0,twice price standard strings daddario nyxl strings make lots enticing claims tuning stability higher breaking point something called swear rare chubby checker bsidehaving put set one guitars cant speak claims superiority strings but say solid dependable strings lots dependable strings,Positive, 2014,06,21,0.0,0.1375,285,40
